4.918632448693455173e-01,4.045500202284598723e-01,1.000000000000000000e+00
5.574541011127535084e-01,4.795043496060835131e-01,1.000000000000000000e+00
5.215734248747073698e-01,6.758067176792321717e-01,1.000000000000000000e+00
5.396461936000542803e-01,4.739379851319156511e-01,1.000000000000000000e+00
2.959829992577545088e-01,5.988579015007389206e-01,1.000000000000000000e+00
6.897753612248380684e-01,3.267719148249198513e-01,1.000000000000000000e+00
4.582289842833995319e-01,2.832946515687168598e-01,1.000000000000000000e+00
6.316895249031472259e-01,5.774159795331599287e-01,1.000000000000000000e+00
6.568894178561828223e-01,5.160002022963184887e-01,1.000000000000000000e+00
6.140694126780333884e-01,5.346927093165791955e-01,1.000000000000000000e+00
4.538377852108157473e-01,5.802704759120325129e-01,1.000000000000000000e+00
4.885525767078323645e-01,5.172261235174068217e-01,1.000000000000000000e+00
7.006281447787683359e-01,3.289573430246554020e-01,1.000000000000000000e+00
5.384779906377921144e-01,3.872444385525184996e-01,1.000000000000000000e+00
4.024956997973563322e-01,4.528271110798883226e-01,1.000000000000000000e+00
6.419616015112209473e-01,4.021674685394539539e-01,1.000000000000000000e+00
6.532891792165489431e-01,4.481126772180927809e-01,1.000000000000000000e+00
5.191269265274096600e-01,5.818030818227317713e-01,1.000000000000000000e+00
5.336478958141857021e-01,3.830753142305226011e-01,1.000000000000000000e+00
4.520719103982670517e-01,6.422686449525639718e-01,1.000000000000000000e+00
5.080822480178798228e-01,6.991564048988700986e-01,1.000000000000000000e+00
4.055295322904574062e-01,4.533731472137751961e-01,1.000000000000000000e+00
4.704055249474836664e-01,5.494530595308161347e-01,1.000000000000000000e+00
4.062100741170897034e-01,3.573658760756225350e-01,1.000000000000000000e+00
3.367367404756493321e-01,4.408438341218109402e-01,1.000000000000000000e+00
3.471632058758236106e-01,5.076816602680886970e-01,1.000000000000000000e+00
6.940921780751634351e-01,4.930501620585352462e-01,1.000000000000000000e+00
6.274323886819086482e-01,4.681424137578090727e-01,1.000000000000000000e+00
3.172465674958101500e-01,5.230764283156221772e-01,1.000000000000000000e+00
5.149707983183519078e-01,5.647990966093767717e-01,1.000000000000000000e+00
3.086226189980896262e-01,4.132832006901737687e-01,1.000000000000000000e+00
3.690253509322226066e-01,6.536743422768549472e-01,1.000000000000000000e+00
5.175608282891402956e-01,5.027680250294314090e-01,1.000000000000000000e+00
7.564582559002908102e-01,6.609672410365288187e-01,1.000000000000000000e+00
4.511609539884213205e-01,4.620711019480270298e-01,1.000000000000000000e+00
4.634457210151562423e-01,4.597081298736921950e-01,1.000000000000000000e+00
5.156273880106955199e-01,6.400883972332642724e-01,1.000000000000000000e+00
5.440711114669577464e-01,3.865520796744689735e-01,1.000000000000000000e+00
6.053035956187259314e-01,4.139442301102413957e-01,1.000000000000000000e+00
2.601501391029097388e-01,4.995774405490197578e-01,1.000000000000000000e+00
5.142104117519307183e-01,4.529099989103737012e-01,1.000000000000000000e+00
2.636514481743496563e-01,5.141084383741774122e-01,1.000000000000000000e+00
5.454459205835793245e-01,2.733693756786679807e-01,1.000000000000000000e+00
6.922091832166270553e-01,6.189932214330122751e-01,1.000000000000000000e+00
4.796834418233472119e-01,4.542056168134296912e-01,1.000000000000000000e+00
5.950812669664712340e-01,4.465568942684512432e-01,1.000000000000000000e+00
5.544379254443790872e-01,5.684334305677010146e-01,1.000000000000000000e+00
6.470532876408920941e-01,3.710331090553497524e-01,1.000000000000000000e+00
2.217001859812312015e-01,5.141989131485161790e-01,1.000000000000000000e+00
7.082230188683072969e-01,6.222369127772869879e-01,1.000000000000000000e+00
6.929049381875422853e-01,4.284475561058541659e-01,1.000000000000000000e+00
3.480307372388405374e-01,5.931340752260128024e-01,1.000000000000000000e+00
4.681709381990806773e-01,4.644171838069273694e-01,1.000000000000000000e+00
2.450647814010860348e-01,5.306748303475145034e-01,1.000000000000000000e+00
6.511790466435729563e-01,5.312665819205919515e-01,1.000000000000000000e+00
5.589067012825122971e-01,7.467321106532849306e-01,1.000000000000000000e+00
6.210685861615042880e-01,5.086582205321548145e-01,1.000000000000000000e+00
3.939874155094217900e-01,2.584733190844891171e-01,1.000000000000000000e+00
2.734358889980385010e-01,3.662446640528256303e-01,1.000000000000000000e+00
5.764632923538036691e-01,4.705122821173524095e-01,1.000000000000000000e+00
6.041083819245538500e-01,7.228326535514842943e-01,1.000000000000000000e+00
4.104209762486627500e-01,4.911999112625090036e-01,1.000000000000000000e+00
7.092117350480187099e-01,6.059156359970718775e-01,1.000000000000000000e+00
3.911684338367378277e-01,6.961979055140754546e-01,1.000000000000000000e+00
3.436956725579444760e-01,3.746269131738714231e-01,1.000000000000000000e+00
4.678697628685409282e-01,5.130953823202900610e-01,1.000000000000000000e+00
4.467592046457867783e-01,2.398802096830209285e-01,1.000000000000000000e+00
4.162920729740092196e-01,7.396180963954772647e-01,1.000000000000000000e+00
4.591789581877515070e-01,3.822600054002782133e-01,1.000000000000000000e+00
5.264536512186547279e-01,4.965995355886629881e-01,1.000000000000000000e+00
4.785220349390006400e-01,4.807700820647761164e-01,1.000000000000000000e+00
4.048371249497615398e-01,5.205313179106076937e-01,1.000000000000000000e+00
4.152443172783806258e-01,5.435538079426636138e-01,1.000000000000000000e+00
4.880143770117681412e-01,4.727423733392805971e-01,1.000000000000000000e+00
7.115615410641156213e-01,6.654230598612249636e-01,1.000000000000000000e+00
3.515469049974282445e-01,5.227323867376608701e-01,1.000000000000000000e+00
5.464326749553832796e-01,3.433150738392695134e-01,1.000000000000000000e+00
3.498679381273093747e-01,4.069493076718897484e-01,1.000000000000000000e+00
3.788660886559773733e-01,5.009613117114205538e-01,1.000000000000000000e+00
5.131073972180613119e-01,4.482498261307342746e-01,1.000000000000000000e+00
5.579951776236996563e-01,7.208414335446889920e-01,1.000000000000000000e+00
5.534649371777142779e-01,5.282131145410005058e-01,1.000000000000000000e+00
6.640891841214041635e-01,5.136059000142875197e-01,1.000000000000000000e+00
3.935153777242432760e-01,5.312511576499170385e-01,1.000000000000000000e+00
4.892770662553506122e-01,5.284446007587078054e-01,1.000000000000000000e+00
4.932182706073782730e-01,5.453821418707376356e-01,1.000000000000000000e+00
7.410867197821312535e-01,5.560197955103997058e-01,1.000000000000000000e+00
4.320851673465478937e-01,4.294660415372264506e-01,1.000000000000000000e+00
4.140121660067053733e-01,2.434039069279342882e-01,1.000000000000000000e+00
6.800120108135859764e-01,3.139804601092707204e-01,1.000000000000000000e+00
2.754754794794380679e-01,4.302091819327173994e-01,1.000000000000000000e+00
5.717764141868634242e-01,7.070009315484400148e-01,1.000000000000000000e+00
5.440465181844085230e-01,4.538170220535711619e-01,1.000000000000000000e+00
6.611062546068560142e-01,5.834050512213467821e-01,1.000000000000000000e+00
6.847976983271986118e-01,6.110493480270754452e-01,1.000000000000000000e+00
6.705058096187096472e-01,4.518435151425161389e-01,1.000000000000000000e+00
5.117557727466207629e-01,5.332941882029256231e-01,1.000000000000000000e+00
6.786983236489398941e-01,7.293432940295972999e-01,1.000000000000000000e+00
5.429668783051482261e-01,3.361173927609762413e-01,1.000000000000000000e+00
5.778278509208074620e-01,4.887913105811946823e-01,1.000000000000000000e+00
