4.415655831135181231e-01,3.275801880890533146e-01,1.000000000000000000e+00
4.215642778537985746e-01,2.553670669358318324e-01,1.000000000000000000e+00
5.178022999536014970e-01,2.994109318762099847e-01,1.000000000000000000e+00
3.968675300048241095e-01,6.695492099315429879e-01,1.000000000000000000e+00
2.975447669977778209e-01,5.161877239528732675e-01,1.000000000000000000e+00
6.435403370054666450e-01,3.932568885010377380e-01,1.000000000000000000e+00
7.167895195604315761e-01,6.645695089456894467e-01,1.000000000000000000e+00
6.070116253668800255e-01,4.087779831552065812e-01,1.000000000000000000e+00
2.788495523830177292e-01,5.733215400932824002e-01,1.000000000000000000e+00
3.996173203880603042e-01,5.508752026647850686e-01,1.000000000000000000e+00
4.889448250062666257e-01,5.627465746438218286e-01,1.000000000000000000e+00
7.408784303396996895e-01,4.431000651424554238e-01,1.000000000000000000e+00
4.268237121868693751e-01,6.711454757199383225e-01,1.000000000000000000e+00
3.861362912381765544e-01,5.600738013649442237e-01,1.000000000000000000e+00
4.035352011364333746e-01,4.785700991978205643e-01,1.000000000000000000e+00
4.062146009243721156e-01,4.795664013901853595e-01,1.000000000000000000e+00
4.674916435720267160e-01,5.913541640142139233e-01,1.000000000000000000e+00
5.938817828866870263e-01,5.935946346899841908e-01,1.000000000000000000e+00
6.324051780597126360e-01,7.488407500518046156e-01,1.000000000000000000e+00
2.447356476068870967e-01,4.818768860505848739e-01,1.000000000000000000e+00
2.407517433536841278e-01,5.708891196133909496e-01,1.000000000000000000e+00
3.974605318172153567e-01,4.643534957586814560e-01,1.000000000000000000e+00
6.592015428889863582e-01,4.058838291832712053e-01,1.000000000000000000e+00
5.559528595733440604e-01,5.674753905266534115e-01,1.000000000000000000e+00
5.899344249459641532e-01,4.732503390467162618e-01,1.000000000000000000e+00
5.119255644096707414e-01,2.906480748983147344e-01,1.000000000000000000e+00
2.727423275471794195e-01,6.500633212725925869e-01,1.000000000000000000e+00
3.162781848672230334e-01,4.475700083309482880e-01,1.000000000000000000e+00
5.165223016961900671e-01,5.062782392273578180e-01,1.000000000000000000e+00
5.259237366489818433e-01,6.294962357802681430e-01,1.000000000000000000e+00
4.841840859723661183e-01,6.350931193835206434e-01,1.000000000000000000e+00
4.284502669369942285e-01,5.696634960926406643e-01,1.000000000000000000e+00
5.230040170789633791e-01,4.814023750700278659e-01,1.000000000000000000e+00
3.242458825595531668e-01,4.897885718474696004e-01,1.000000000000000000e+00
5.567029431889147784e-01,3.934324856975632834e-01,1.000000000000000000e+00
6.871290793251740858e-01,4.747117214208942393e-01,1.000000000000000000e+00
7.372188795327258015e-01,3.994252466607648988e-01,1.000000000000000000e+00
5.951681983359611294e-01,5.676669149917510371e-01,1.000000000000000000e+00
6.630150016648623801e-01,4.775140978834866434e-01,1.000000000000000000e+00
4.959112256528310780e-01,5.986639968999033501e-01,1.000000000000000000e+00
3.586158049518041735e-01,5.474630688330899275e-01,1.000000000000000000e+00
4.125443353091039489e-01,5.694472028494969029e-01,1.000000000000000000e+00
6.362707832576907085e-01,5.090724082580527776e-01,1.000000000000000000e+00
4.813192885842219604e-01,6.118259195891776470e-01,1.000000000000000000e+00
4.294171478355883198e-01,3.739614558467945216e-01,1.000000000000000000e+00
4.583327807831643064e-01,6.404764757873708803e-01,1.000000000000000000e+00
5.355885319641872089e-01,2.974007110684774857e-01,1.000000000000000000e+00
5.216101642025522400e-01,3.951452750389807256e-01,1.000000000000000000e+00
3.111708636619895385e-01,3.868408919548459446e-01,1.000000000000000000e+00
3.734330522383589313e-01,4.947543930290561054e-01,1.000000000000000000e+00
5.180499363748298780e-01,5.694714544879784235e-01,1.000000000000000000e+00
4.253812150747337539e-01,5.615609866168435049e-01,1.000000000000000000e+00
6.380309987953655115e-01,3.137978440980852546e-01,1.000000000000000000e+00
5.149473466778682340e-01,3.137964990295238898e-01,1.000000000000000000e+00
7.000483708008067296e-01,3.667351542450294488e-01,1.000000000000000000e+00
3.089034895946569659e-01,5.963364113806735034e-01,1.000000000000000000e+00
5.668153330478690188e-01,5.280025527342585567e-01,1.000000000000000000e+00
6.361588376061048100e-01,4.640444798129932380e-01,1.000000000000000000e+00
4.090368060073450995e-01,5.191868106595657339e-01,1.000000000000000000e+00
7.053087845000601819e-01,5.509742316484356195e-01,1.000000000000000000e+00
4.663937478095796507e-01,3.087846351409636592e-01,1.000000000000000000e+00
5.800494478936907283e-01,5.906495858860819625e-01,1.000000000000000000e+00
4.396990657405697167e-01,6.269881202202453041e-01,1.000000000000000000e+00
4.195012327069277402e-01,4.800784291655260660e-01,1.000000000000000000e+00
4.607189319638337333e-01,6.364685445320144019e-01,1.000000000000000000e+00
4.692336732362020202e-01,4.236263955938459613e-01,1.000000000000000000e+00
5.639906430895215150e-01,4.100755070588665285e-01,1.000000000000000000e+00
6.612450604507004170e-01,4.044625566569836073e-01,1.000000000000000000e+00
4.141894994901700877e-01,5.066546799649749300e-01,1.000000000000000000e+00
5.482142697280815158e-01,3.236750239144707830e-01,1.000000000000000000e+00
6.461619283446136119e-01,4.863565542469402980e-01,1.000000000000000000e+00
2.703216034943230484e-01,4.922260459046324810e-01,1.000000000000000000e+00
7.115893323281619054e-01,5.882128702426596689e-01,1.000000000000000000e+00
6.500256605855289083e-01,6.636943150782641521e-01,1.000000000000000000e+00
6.150904691425416182e-01,4.981509786060595579e-01,1.000000000000000000e+00
4.216128460546359480e-01,5.129577437773770177e-01,1.000000000000000000e+00
4.753704217100586105e-01,7.058523569392216590e-01,1.000000000000000000e+00
4.474253804315036498e-01,4.133462089196960898e-01,1.000000000000000000e+00
4.272038689464457417e-01,6.472609409335926545e-01,1.000000000000000000e+00
6.500992781348587934e-01,3.114650813980664457e-01,1.000000000000000000e+00
5.314242392209949095e-01,3.013728488569770714e-01,1.000000000000000000e+00
4.812076310939355506e-01,3.122048538136646401e-01,1.000000000000000000e+00
4.033882204204416455e-01,5.098239161714913648e-01,1.000000000000000000e+00
5.063901717961994953e-01,4.897890436821831783e-01,1.000000000000000000e+00
5.755853856756354414e-01,5.170449073099263604e-01,1.000000000000000000e+00
