1.547119999999999891e+03,1.000000000000000000e+00,8.000000000038198777e-03,6.745291940574466705e+09
1.547130000000000109e+03,9.208473751032673071e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547139999999999873e+03,9.663502453727355057e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547150000000000091e+03,8.500255811634919167e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547159999999999854e+03,8.951906819818880034e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547170000000000073e+03,1.014690942081536873e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547180000000000064e+03,9.304496224181793007e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547190000000000055e+03,9.275252285840170918e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547200000000000045e+03,8.755144570545619898e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547210000000000036e+03,8.216818155114493649e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547220000000000027e+03,8.890992506713715215e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547230000000000018e+03,9.359171909389678579e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547240000000000009e+03,9.288644570448905124e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547250000000000000e+03,9.532910345634262317e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547259999999999991e+03,8.617143326001899251e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547269999999999982e+03,9.049966080771808530e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547279999999999973e+03,9.924816284316905213e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547289999999999964e+03,9.200658464308656415e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547300000000000182e+03,1.013908812364839207e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547309999999999945e+03,7.933782524690713434e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547320000000000164e+03,9.276570672248714011e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547329999999999927e+03,1.002404205347420474e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547340000000000146e+03,9.412182931876709180e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547349999999999909e+03,9.645639318332035472e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547360000000000127e+03,7.546565648868787113e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547369999999999891e+03,8.953399219274892351e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547380000000000109e+03,1.056461497637493974e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547389999999999873e+03,9.426632432343192702e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547400000000000091e+03,8.375339748692391950e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547409999999999854e+03,8.927608296731092130e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547420000000000073e+03,1.003329105952462719e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547430000000000064e+03,8.618968240868712938e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547440000000000055e+03,9.237274850252038538e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547450000000000045e+03,8.826667272806337783e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547460000000000036e+03,9.779377159980146006e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547470000000000027e+03,9.908638697611211743e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547480000000000018e+03,1.028163630342067814e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.547490000000000009e+03,9.779384439503964188e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.547500000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
