1.240940000000000055e+03,1.000000000000000000e+00,0.000000000000000000e+00,8.589596625727627277e+08
1.240950000000000045e+03,1.091850748581875585e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240960000000000036e+03,9.398533834657566421e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.240970000000000027e+03,9.459141888885748140e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.240980000000000018e+03,1.159490666121799407e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240990000000000009e+03,9.918537659330366463e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241000000000000000e+03,1.077825550832882229e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241009999999999991e+03,9.549281906693323219e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241019999999999982e+03,1.068708174353521612e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241029999999999973e+03,1.103066490082872830e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241039999999999964e+03,9.723092365351535538e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241049999999999955e+03,9.123871121777836768e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241059999999999945e+03,1.114464087966016814e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241069999999999936e+03,1.009548722602152226e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241079999999999927e+03,1.018223527095398095e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241090000000000146e+03,8.098806076152625932e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241099999999999909e+03,9.103188526298264804e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241110000000000127e+03,9.074091110279237649e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241119999999999891e+03,9.587423316695785624e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241130000000000109e+03,9.431945847987667220e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241139999999999873e+03,1.063160797401584201e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241150000000000091e+03,1.050394348525745425e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241160000000000082e+03,8.820761683170819101e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.241170000000000073e+03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
