1.031579999999999927e+03,1.000000000000000000e+00,1.000000000003637909e-02,4.262796054082870605e+12
1.031589999999999918e+03,1.015855974201535616e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031599999999999909e+03,9.778809051164466526e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031610000000000127e+03,1.120780423769912382e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031619999999999891e+03,9.735671915915995456e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031630000000000109e+03,9.540849970248367340e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031640000000000100e+03,1.110839990844034508e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031650000000000091e+03,1.059241961947075428e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031660000000000082e+03,1.162133473841215459e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031670000000000073e+03,9.563408235686851055e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031680000000000064e+03,1.124830386426623141e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031690000000000055e+03,1.155226123335252097e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031700000000000045e+03,1.093723613507287640e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031710000000000036e+03,1.069582820685800018e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031720000000000027e+03,1.001070680772263355e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031730000000000018e+03,8.719704331357709393e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031740000000000009e+03,1.089370530475217924e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031750000000000000e+03,1.083801655678393150e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031759999999999991e+03,9.756921742553515964e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031769999999999982e+03,9.119972214954379375e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031779999999999973e+03,1.089542797092407200e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031789999999999964e+03,9.638939216419881717e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031799999999999955e+03,1.002470069340588799e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031809999999999945e+03,1.183587637791097213e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031819999999999936e+03,9.114348618848310268e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031829999999999927e+03,9.945137150182389307e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031839999999999918e+03,9.201361454644316762e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031849999999999909e+03,9.410596507045267956e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031860000000000127e+03,9.703809725812037046e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031869999999999891e+03,8.789441463642363450e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031880000000000109e+03,9.643831938685316629e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031890000000000100e+03,1.079128332064537510e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031900000000000091e+03,9.892557600462615897e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031910000000000082e+03,1.101046349669837721e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031920000000000073e+03,1.020461497333752909e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031930000000000064e+03,1.168769246676654605e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031940000000000055e+03,1.008854429749753701e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031950000000000045e+03,9.706697833014223953e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031960000000000036e+03,1.125680938661165476e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031970000000000027e+03,1.086850389359605318e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.031980000000000018e+03,9.247413068863529206e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.031990000000000009e+03,1.040652054615951672e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032000000000000000e+03,9.775559541059727353e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032009999999999991e+03,9.978702057507509160e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032019999999999982e+03,1.084269521584645846e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032029999999999973e+03,1.044990321814752487e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032039999999999964e+03,1.034628391324564189e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032049999999999955e+03,1.016663802923777560e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032059999999999945e+03,1.179073046943996506e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032069999999999936e+03,8.318769074595702140e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032079999999999927e+03,1.167697310882267248e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032089999999999918e+03,1.003191432163789143e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032099999999999909e+03,9.937786274646267515e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032110000000000127e+03,9.966103289684486999e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.032119999999999891e+03,1.073483999779740516e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.032130000000000109e+03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
